age,education,marital-status,occupation,race,sex,hours-per-week,native-country,income
22,HS-grad,Never-married,other,2,0,40,1,0
28,5th-6th,Never-married,Other-service,1,0,52,0,0
46,Masters,Married-civ-spouse,Prof-specialty,1,0,56,1,0
57,HS-grad,Married-civ-spouse,Farming-fishing,1,0,40,1,0
41,HS-grad,Married-civ-spouse,Adm-clerical,1,1,30,1,0
30,HS-grad,Separated,Adm-clerical,1,1,40,1,0
21,Some-college,Never-married,Prof-specialty,1,1,40,1,0
62,Masters,Married-civ-spouse,Exec-managerial,1,0,50,1,1
19,Some-college,Never-married,Transport-moving,1,0,32,1,0
63,HS-grad,Never-married,Exec-managerial,1,1,38,1,1
39,HS-grad,Married-civ-spouse,Farming-fishing,1,0,70,1,0
72,Some-college,Widowed,other,1,1,8,1,0
40,Masters,Married-civ-spouse,Prof-specialty,2,0,55,0,0
27,HS-grad,Never-married,Handlers-cleaners,1,0,35,1,0
47,Assoc-acdm,Married-civ-spouse,Exec-managerial,1,0,25,1,0
28,HS-grad,Never-married,Sales,1,0,40,1,0
27,Some-college,Married-civ-spouse,Sales,1,0,40,1,0
26,HS-grad,Married-civ-spouse,Exec-managerial,1,0,25,1,0
59,HS-grad,Divorced,Prof-specialty,1,1,60,1,0
33,Some-college,Married-civ-spouse,Sales,1,0,40,1,0
35,11th,Never-married,Machine-op-inspct,1,1,40,1,0
57,HS-grad,Married-civ-spouse,Adm-clerical,1,0,40,1,1
30,Assoc-acdm,Never-married,Adm-clerical,3,1,40,1,0
31,Masters,Never-married,Exec-managerial,1,0,55,1,1
24,Some-college,Never-married,Handlers-cleaners,1,0,30,1,0
36,7th-8th,Married-civ-spouse,Farming-fishing,1,0,55,1,0
46,Some-college,Divorced,Exec-managerial,1,1,40,1,0
38,Assoc-voc,Never-married,Adm-clerical,3,1,40,1,0
19,Some-college,Never-married,Prof-specialty,1,1,15,1,0
33,HS-grad,Married-civ-spouse,Exec-managerial,1,0,60,1,1
59,Prof-school,Married-civ-spouse,Prof-specialty,1,0,60,1,1
32,HS-grad,Married-civ-spouse,Craft-repair,1,0,46,1,1
58,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,0,0
19,12th,Never-married,Craft-repair,1,0,47,1,0
43,HS-grad,Never-married,Sales,1,1,40,1,0
20,HS-grad,Never-married,Craft-repair,1,0,40,1,0
56,HS-grad,Married-civ-spouse,Exec-managerial,1,0,40,1,1
57,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
42,Prof-school,Divorced,Prof-specialty,1,0,80,1,1
62,10th,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
37,HS-grad,Divorced,Machine-op-inspct,1,0,45,1,0
34,Bachelors,Divorced,Craft-repair,1,0,40,1,0
24,Some-college,Divorced,Sales,1,0,40,1,0
78,1st-4th,Widowed,Handlers-cleaners,1,0,20,0,0
43,Bachelors,Never-married,Adm-clerical,2,0,50,0,0
60,HS-grad,Married-civ-spouse,Other-service,1,0,40,1,0
39,HS-grad,Married-civ-spouse,Protective-serv,2,0,40,1,1
21,HS-grad,Never-married,Craft-repair,1,0,35,0,0
64,HS-grad,Widowed,other,2,0,20,1,0
27,Bachelors,Never-married,Exec-managerial,1,1,40,1,0
44,HS-grad,Divorced,Prof-specialty,1,1,39,1,0
37,1st-4th,Divorced,Other-service,1,1,35,0,0
31,HS-grad,Married-civ-spouse,Other-service,1,0,40,0,0
27,Bachelors,Married-civ-spouse,Prof-specialty,3,1,40,1,0
31,HS-grad,Married-spouse-absent,Machine-op-inspct,2,1,40,1,0
37,Bachelors,Married-civ-spouse,Sales,1,0,50,1,1
43,Bachelors,Married-civ-spouse,Tech-support,1,0,40,1,1
18,Some-college,Never-married,Other-service,1,0,16,0,0
23,Assoc-voc,Married-AF-spouse,Adm-clerical,1,1,30,1,0
40,7th-8th,Married-civ-spouse,Handlers-cleaners,1,0,40,0,0
22,Preschool,Never-married,Other-service,2,1,20,0,0
61,Bachelors,Married-civ-spouse,Sales,1,0,45,1,1
63,Some-college,Widowed,Exec-managerial,1,1,40,1,0
59,Bachelors,Married-civ-spouse,Sales,1,0,55,1,1
33,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,54,1,1
51,HS-grad,Married-civ-spouse,Other-service,1,0,40,1,1
38,HS-grad,Married-civ-spouse,Protective-serv,1,0,40,1,1
52,HS-grad,Married-civ-spouse,Adm-clerical,1,1,40,1,1
47,HS-grad,Married-civ-spouse,Sales,1,0,55,1,1
20,Some-college,Never-married,Adm-clerical,1,1,10,1,0
53,Bachelors,Never-married,Sales,1,0,50,1,0
43,HS-grad,Never-married,Machine-op-inspct,2,1,40,1,0
26,10th,Never-married,Exec-managerial,1,0,75,1,1
39,HS-grad,Divorced,Transport-moving,1,1,37,0,0
30,HS-grad,Separated,Handlers-cleaners,1,0,60,1,0
45,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,1
25,HS-grad,Never-married,Transport-moving,1,0,40,1,0
45,Bachelors,Married-civ-spouse,Sales,1,0,50,1,0
25,Bachelors,Never-married,Prof-specialty,1,1,55,1,0
48,Assoc-acdm,Married-civ-spouse,Prof-specialty,1,0,38,1,1
32,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
67,Some-college,Married-civ-spouse,other,1,0,20,1,0
37,HS-grad,Married-civ-spouse,Adm-clerical,1,0,40,1,0
51,Some-college,Married-civ-spouse,Exec-managerial,1,1,30,1,1
28,Some-college,Married-civ-spouse,Other-service,1,1,40,1,1
28,Bachelors,Never-married,Other-service,1,1,50,1,0
28,HS-grad,Never-married,Craft-repair,2,0,48,1,0
22,HS-grad,Never-married,Other-service,1,1,40,1,0
32,Assoc-voc,Divorced,Adm-clerical,1,0,40,1,0
35,Some-college,Never-married,other,1,0,40,1,0
32,Bachelors,Never-married,Adm-clerical,1,1,50,1,0
27,Masters,Never-married,Tech-support,1,0,50,1,0
54,HS-grad,Separated,Adm-clerical,1,1,45,1,0
66,Prof-school,Never-married,Prof-specialty,1,0,20,0,0
41,1st-4th,Married-spouse-absent,Handlers-cleaners,1,0,40,0,0
46,Bachelors,Married-civ-spouse,Prof-specialty,1,0,50,1,1
39,Some-college,Married-civ-spouse,Exec-managerial,1,0,45,1,1
51,Assoc-acdm,Married-civ-spouse,Prof-specialty,1,1,40,1,1
26,Some-college,Never-married,Prof-specialty,1,0,40,1,0
53,HS-grad,Divorced,Priv-house-serv,1,1,50,1,0
38,Some-college,Married-civ-spouse,Adm-clerical,1,0,27,1,0
30,HS-grad,Married-spouse-absent,Farming-fishing,3,0,40,0,0
18,HS-grad,Never-married,Other-service,1,1,20,1,0
44,Prof-school,Married-civ-spouse,other,1,0,80,1,0
56,Masters,Married-civ-spouse,Prof-specialty,1,0,50,1,1
41,5th-6th,Married-civ-spouse,Craft-repair,1,0,96,0,0
42,Bachelors,Divorced,Other-service,1,0,40,1,0
44,9th,Never-married,Priv-house-serv,1,1,50,0,0
33,HS-grad,Married-civ-spouse,Other-service,1,1,40,1,0
43,Some-college,Divorced,Tech-support,1,0,45,1,0
21,Some-college,Never-married,Sales,1,0,40,1,0
45,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
38,HS-grad,Married-civ-spouse,Sales,1,0,70,1,1
38,Masters,Never-married,Exec-managerial,2,1,38,1,0
33,10th,Married-civ-spouse,Craft-repair,1,0,40,1,0
27,HS-grad,Married-civ-spouse,Exec-managerial,1,0,45,1,1
33,HS-grad,Divorced,Machine-op-inspct,2,1,40,1,0
43,Some-college,Married-civ-spouse,Transport-moving,1,0,40,1,1
38,Bachelors,Divorced,Exec-managerial,1,0,50,1,0
50,HS-grad,Married-civ-spouse,Craft-repair,1,0,51,1,1
57,Some-college,Married-civ-spouse,Prof-specialty,1,0,40,1,1
76,HS-grad,Widowed,Exec-managerial,1,1,2,1,0
52,HS-grad,Married-civ-spouse,Transport-moving,1,0,70,1,0
36,HS-grad,Married-civ-spouse,Exec-managerial,1,0,50,1,0
30,Some-college,Never-married,Sales,1,0,50,1,0
39,HS-grad,Never-married,Exec-managerial,1,1,45,1,0
51,Some-college,Married-civ-spouse,Exec-managerial,1,0,40,1,1
31,HS-grad,Separated,Sales,1,1,40,0,0
56,11th,Married-civ-spouse,Sales,1,0,55,1,0
28,Some-college,Married-civ-spouse,Adm-clerical,1,0,40,1,0
38,Some-college,Never-married,Sales,1,1,40,1,0
49,Bachelors,Married-civ-spouse,Sales,3,0,50,0,1
40,HS-grad,Married-civ-spouse,Prof-specialty,1,0,40,1,1
23,Some-college,Never-married,Tech-support,1,1,40,1,0
44,Masters,Divorced,Prof-specialty,1,1,40,1,0
36,Bachelors,Married-civ-spouse,Adm-clerical,1,1,40,1,1
31,HS-grad,Never-married,Adm-clerical,1,0,40,1,0
24,Some-college,Never-married,Sales,1,0,40,1,0
35,Some-college,Never-married,Adm-clerical,1,1,38,1,0
45,Some-college,Married-civ-spouse,Sales,1,0,60,1,1
46,Doctorate,Married-civ-spouse,Prof-specialty,1,0,40,1,1
57,HS-grad,Married-civ-spouse,Priv-house-serv,1,0,30,1,0
20,HS-grad,Never-married,Handlers-cleaners,2,0,20,1,0
30,9th,Divorced,Exec-managerial,1,1,40,1,0
60,HS-grad,Divorced,Exec-managerial,1,1,27,1,0
42,Masters,Never-married,Prof-specialty,1,0,40,1,0
25,Some-college,Never-married,Exec-managerial,1,1,45,1,1
27,Bachelors,Married-civ-spouse,Exec-managerial,1,1,40,1,1
59,Masters,Divorced,Prof-specialty,1,1,60,1,0
18,12th,Never-married,Other-service,3,1,30,1,0
26,HS-grad,Divorced,other,1,1,84,1,0
48,Some-college,Married-civ-spouse,Exec-managerial,1,0,50,1,1
41,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
20,HS-grad,Married-civ-spouse,other,1,1,32,1,0
36,Bachelors,Divorced,Sales,1,1,40,0,0
44,Bachelors,Married-civ-spouse,Farming-fishing,1,0,55,1,1
36,Some-college,Never-married,Adm-clerical,1,1,40,1,0
32,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,1,0,60,1,0
26,Bachelors,Never-married,Prof-specialty,3,0,25,0,0
58,Assoc-voc,Widowed,Prof-specialty,1,1,45,1,0
39,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
19,Some-college,Never-married,other,2,0,30,1,0
39,HS-grad,Separated,Craft-repair,1,0,55,1,0
65,HS-grad,Widowed,Craft-repair,1,0,40,1,0
29,Some-college,Married-civ-spouse,Tech-support,1,1,20,1,0
22,HS-grad,Never-married,other,1,0,40,1,0
23,Bachelors,Never-married,Prof-specialty,1,1,25,1,0
36,Bachelors,Never-married,Tech-support,1,0,42,1,0
32,Bachelors,Married-civ-spouse,Other-service,1,0,40,1,0
30,HS-grad,Married-civ-spouse,Adm-clerical,1,1,40,1,0
38,Bachelors,Never-married,Adm-clerical,1,0,40,1,1
25,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,0
41,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
31,HS-grad,Never-married,Tech-support,2,1,40,1,0
66,HS-grad,Married-civ-spouse,Craft-repair,1,1,15,1,0
35,Some-college,Divorced,Craft-repair,1,0,40,1,0
36,7th-8th,Married-civ-spouse,Farming-fishing,1,0,35,1,0
17,10th,Never-married,Other-service,1,1,16,1,0
31,Some-college,Married-civ-spouse,Craft-repair,1,0,40,0,0
20,HS-grad,Never-married,Machine-op-inspct,1,1,40,1,0
25,Bachelors,Never-married,Sales,1,1,40,1,0
59,Some-college,Married-civ-spouse,Sales,1,0,70,1,0
37,Assoc-acdm,Never-married,Exec-managerial,1,0,45,1,0
42,Some-college,Married-civ-spouse,Craft-repair,1,0,48,1,1
31,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
32,12th,Divorced,Sales,1,1,45,1,0
46,HS-grad,Married-civ-spouse,Transport-moving,1,0,60,1,0
36,1st-4th,Married-civ-spouse,Other-service,1,0,40,0,0
45,Bachelors,Married-civ-spouse,Adm-clerical,1,0,38,1,1
19,Some-college,Never-married,Other-service,1,0,20,1,0
38,Assoc-acdm,Never-married,Other-service,1,1,25,1,0
27,HS-grad,Separated,Protective-serv,1,0,45,1,0
33,Assoc-voc,Divorced,Adm-clerical,1,1,40,1,0
55,9th,Married-civ-spouse,Sales,1,0,58,1,0
46,Masters,Divorced,Prof-specialty,1,1,40,1,0
29,11th,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
22,Some-college,Never-married,Adm-clerical,1,1,36,1,0
59,Masters,Married-civ-spouse,Prof-specialty,3,0,50,0,1
36,Bachelors,Married-civ-spouse,Prof-specialty,1,0,50,1,1
27,Bachelors,Married-spouse-absent,Prof-specialty,1,1,50,1,0
21,Assoc-acdm,Never-married,Prof-specialty,1,1,36,1,0
65,Some-college,Married-civ-spouse,other,1,0,45,1,1
29,Bachelors,Divorced,Exec-managerial,1,1,50,1,0
53,Bachelors,Married-civ-spouse,Sales,3,0,40,0,1
20,Some-college,Never-married,Transport-moving,1,0,60,1,0
54,Some-college,Married-civ-spouse,Sales,1,0,40,1,0
32,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
18,11th,Never-married,Other-service,1,0,16,1,0
26,Some-college,Married-civ-spouse,Adm-clerical,3,0,38,0,0
55,Assoc-voc,Married-civ-spouse,Exec-managerial,1,0,48,1,1
40,Bachelors,Never-married,Prof-specialty,1,0,50,1,0
37,Assoc-acdm,Never-married,Protective-serv,2,0,42,1,0
23,HS-grad,Never-married,Craft-repair,1,0,40,1,0
45,Some-college,Divorced,Adm-clerical,1,0,38,1,0
42,Doctorate,Never-married,Prof-specialty,1,0,99,1,1
66,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,38,1,0
30,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
25,Bachelors,Never-married,other,1,1,35,0,0
20,12th,Never-married,Other-service,2,0,35,1,1
37,HS-grad,Never-married,Transport-moving,2,0,50,1,0
20,HS-grad,Never-married,Other-service,1,1,38,1,0
27,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
20,Some-college,Never-married,other,1,0,35,1,0
33,Assoc-acdm,Married-civ-spouse,Exec-managerial,1,0,50,1,0
53,7th-8th,Married-civ-spouse,Machine-op-inspct,1,0,40,0,0
54,9th,Married-civ-spouse,Machine-op-inspct,1,0,35,1,0
33,Bachelors,Married-civ-spouse,Sales,1,0,40,1,0
22,10th,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
39,Some-college,Never-married,Sales,1,0,40,1,0
23,Some-college,Never-married,Adm-clerical,1,1,25,1,0
20,Some-college,Never-married,Handlers-cleaners,1,0,40,1,0
19,Some-college,Never-married,Other-service,1,0,18,1,0
24,Assoc-voc,Never-married,Exec-managerial,1,1,60,1,0
32,Masters,Married-civ-spouse,Prof-specialty,1,0,50,1,1
38,Some-college,Divorced,Other-service,1,0,40,1,0
34,Some-college,Divorced,Tech-support,1,1,40,1,0
39,Some-college,Married-civ-spouse,Tech-support,3,0,35,0,1
40,Assoc-voc,Separated,other,1,1,40,0,0
45,Bachelors,Married-civ-spouse,Exec-managerial,1,0,45,1,1
21,HS-grad,Never-married,Other-service,2,0,40,1,0
49,Doctorate,Divorced,Tech-support,1,0,40,1,1
44,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,0
18,HS-grad,Never-married,Other-service,1,1,35,1,0
42,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,0
49,11th,Widowed,Craft-repair,1,0,40,1,0
51,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,1
20,11th,Never-married,Other-service,1,0,25,1,0
41,11th,Married-civ-spouse,Craft-repair,2,0,40,1,0
25,Some-college,Never-married,Exec-managerial,1,0,75,1,0
27,HS-grad,Never-married,Transport-moving,2,0,40,1,0
23,HS-grad,Never-married,Other-service,1,0,40,1,0
37,HS-grad,Married-civ-spouse,Other-service,1,0,40,1,0
22,Bachelors,Never-married,Prof-specialty,1,1,10,1,0
21,HS-grad,Never-married,Protective-serv,2,0,11,1,0
24,HS-grad,Never-married,Handlers-cleaners,1,0,40,1,0
62,HS-grad,Married-civ-spouse,other,1,0,40,1,0
70,HS-grad,Married-civ-spouse,other,1,1,8,1,0
61,HS-grad,Divorced,Transport-moving,1,0,40,1,0
63,Some-college,Married-civ-spouse,Other-service,1,0,24,1,0
31,Some-college,Never-married,Other-service,3,1,40,1,0
17,11th,Never-married,Sales,1,1,15,1,0
23,Some-college,Never-married,Handlers-cleaners,1,0,40,1,0
40,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,0
47,Some-college,Divorced,Adm-clerical,1,1,72,1,0
55,9th,Married-civ-spouse,Sales,1,0,45,1,0
37,Some-college,Divorced,Craft-repair,1,0,50,1,0
48,Bachelors,Never-married,Sales,1,1,38,1,1
67,HS-grad,Divorced,Priv-house-serv,2,1,99,1,0
72,Some-college,Married-civ-spouse,Other-service,1,0,40,1,0
31,Some-college,Never-married,Protective-serv,2,0,40,1,0
24,Some-college,Married-civ-spouse,Craft-repair,1,0,45,1,0
27,Bachelors,Never-married,Prof-specialty,1,1,45,1,0
32,12th,Never-married,Farming-fishing,3,0,40,0,0
61,Assoc-acdm,Married-civ-spouse,Exec-managerial,1,0,50,1,1
34,HS-grad,Never-married,Craft-repair,2,0,40,1,0
40,Assoc-voc,Married-civ-spouse,Handlers-cleaners,3,0,40,0,0
39,Assoc-voc,Divorced,Tech-support,1,1,40,1,0
49,Prof-school,Married-civ-spouse,Prof-specialty,1,0,35,1,1
57,7th-8th,Married-civ-spouse,Exec-managerial,1,0,90,0,1
47,Some-college,Married-civ-spouse,Sales,1,0,45,1,1
38,Assoc-acdm,Widowed,Sales,1,1,35,1,0
77,7th-8th,Married-civ-spouse,Farming-fishing,1,0,40,1,0
20,Some-college,Never-married,Tech-support,1,1,8,1,0
37,10th,Married-civ-spouse,Craft-repair,1,0,30,1,0
43,Assoc-acdm,Never-married,Exec-managerial,1,0,45,1,1
50,HS-grad,Divorced,Other-service,1,1,45,1,0
68,7th-8th,Widowed,Other-service,1,1,40,1,0
55,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
52,Masters,Never-married,Prof-specialty,1,0,45,1,1
24,HS-grad,Never-married,Other-service,1,0,37,1,0
42,Bachelors,Never-married,Adm-clerical,1,0,60,1,0
51,HS-grad,Divorced,Handlers-cleaners,1,0,40,1,0
26,HS-grad,Married-civ-spouse,Handlers-cleaners,1,1,40,1,0
32,Bachelors,Married-civ-spouse,Exec-managerial,3,1,40,1,1
51,Some-college,Never-married,Adm-clerical,1,1,40,1,0
26,HS-grad,Never-married,Handlers-cleaners,1,0,40,1,0
46,Some-college,Married-civ-spouse,Sales,1,0,8,1,0
27,HS-grad,Never-married,Adm-clerical,1,1,35,1,0
29,Bachelors,Married-spouse-absent,Sales,3,0,40,0,0
71,7th-8th,Married-civ-spouse,Farming-fishing,1,0,40,1,1
30,HS-grad,Separated,Other-service,1,0,40,1,1
42,Some-college,Married-civ-spouse,Craft-repair,1,0,52,1,0
39,HS-grad,Married-civ-spouse,Exec-managerial,1,0,60,1,1
17,11th,Never-married,Farming-fishing,1,1,18,1,0
20,Some-college,Never-married,Adm-clerical,1,1,35,1,0
37,HS-grad,Divorced,Machine-op-inspct,1,0,40,1,0
40,Assoc-acdm,Never-married,Prof-specialty,1,0,40,1,0
27,Assoc-acdm,Never-married,Other-service,1,0,42,1,0
19,10th,Never-married,Other-service,1,0,40,1,0
29,Some-college,Divorced,Protective-serv,1,0,40,1,0
42,HS-grad,Married-civ-spouse,Adm-clerical,1,1,36,1,1
31,Bachelors,Married-civ-spouse,Adm-clerical,1,0,40,1,1
41,HS-grad,Divorced,Tech-support,2,0,40,0,0
21,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
46,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,50,1,1
21,Some-college,Never-married,other,1,1,40,1,0
37,Masters,Never-married,Exec-managerial,1,1,50,1,1
41,Bachelors,Widowed,Exec-managerial,2,1,45,1,0
50,HS-grad,Divorced,Adm-clerical,1,1,36,0,0
34,12th,Separated,Sales,1,1,34,1,0
47,1st-4th,Widowed,Machine-op-inspct,1,0,40,0,0
21,HS-grad,Never-married,Exec-managerial,1,1,40,1,0
49,Doctorate,Divorced,Exec-managerial,1,0,40,1,1
38,Masters,Never-married,Exec-managerial,1,1,40,1,1
43,Masters,Married-civ-spouse,Exec-managerial,1,0,40,1,1
40,Bachelors,Married-spouse-absent,Exec-managerial,3,0,40,1,0
48,HS-grad,Married-civ-spouse,Exec-managerial,1,0,70,0,1
30,HS-grad,Divorced,Exec-managerial,1,1,40,1,0
38,Assoc-acdm,Never-married,Adm-clerical,3,1,38,0,0
31,HS-grad,Never-married,other,1,1,45,1,0
30,Bachelors,Separated,Prof-specialty,1,1,40,1,0
37,HS-grad,Never-married,Adm-clerical,1,0,38,1,0
28,Masters,Never-married,Sales,1,0,42,1,0
57,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,0
25,Some-college,Never-married,Craft-repair,1,0,40,1,0
40,Assoc-acdm,Married-civ-spouse,Adm-clerical,1,1,40,1,0
49,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
44,Some-college,Married-civ-spouse,Tech-support,1,0,40,1,1
44,HS-grad,Widowed,Other-service,1,1,40,1,0
18,10th,Never-married,Craft-repair,1,0,40,1,0
45,HS-grad,Married-civ-spouse,Other-service,1,0,31,1,0
50,Doctorate,Married-civ-spouse,Exec-managerial,1,0,55,1,1
17,12th,Never-married,Adm-clerical,1,1,16,1,0
28,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
38,Some-college,Married-civ-spouse,Adm-clerical,3,1,40,1,0
43,HS-grad,Married-civ-spouse,Craft-repair,1,0,37,1,0
48,HS-grad,Never-married,Craft-repair,1,0,40,1,0
57,Assoc-voc,Married-civ-spouse,other,1,1,5,1,0
28,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
46,HS-grad,Divorced,Other-service,1,0,40,1,0
28,HS-grad,Never-married,Machine-op-inspct,2,1,40,1,0
58,HS-grad,Divorced,Craft-repair,1,0,40,1,0
23,Bachelors,Never-married,Prof-specialty,2,1,40,1,0
57,HS-grad,Separated,Other-service,3,1,40,1,0
48,Masters,Married-civ-spouse,Prof-specialty,1,0,35,1,1
49,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,50,1,1
40,Some-college,Married-civ-spouse,Craft-repair,1,0,60,1,1
41,HS-grad,Separated,Machine-op-inspct,2,0,50,1,0
45,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
27,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,50,1,0
22,Some-college,Never-married,other,1,0,25,1,0
50,Masters,Never-married,Exec-managerial,1,0,48,1,1
65,Masters,Married-civ-spouse,Prof-specialty,1,0,16,1,0
36,Some-college,Married-civ-spouse,Adm-clerical,1,0,40,0,1
63,10th,Married-civ-spouse,other,1,0,40,1,0
22,HS-grad,Married-civ-spouse,Farming-fishing,1,0,45,1,0
28,Assoc-voc,Never-married,Machine-op-inspct,1,0,40,1,0
18,11th,Never-married,Sales,1,1,20,1,0
46,Bachelors,Married-civ-spouse,Prof-specialty,2,0,40,1,1
37,11th,Never-married,Machine-op-inspct,1,0,40,1,0
46,HS-grad,Married-civ-spouse,Transport-moving,1,0,65,1,1
37,Prof-school,Married-civ-spouse,Prof-specialty,1,0,60,1,1
31,Some-college,Never-married,Adm-clerical,1,0,40,1,0
38,HS-grad,Never-married,Exec-managerial,3,1,35,0,0
24,Bachelors,Never-married,Prof-specialty,3,0,25,1,0
25,Bachelors,Never-married,Adm-clerical,1,1,40,1,0
30,Some-college,Never-married,Adm-clerical,2,1,40,1,0
45,7th-8th,Never-married,Machine-op-inspct,1,1,42,1,0
28,Masters,Married-civ-spouse,Sales,1,0,40,1,1
58,Bachelors,Divorced,Exec-managerial,1,0,40,1,0
44,Prof-school,Married-civ-spouse,Prof-specialty,1,0,60,1,0
35,HS-grad,Married-civ-spouse,Sales,1,0,60,1,0
54,HS-grad,Married-civ-spouse,Transport-moving,2,0,40,1,0
40,Masters,Divorced,Prof-specialty,1,1,50,1,0
24,Bachelors,Never-married,Sales,1,1,40,1,0
26,Bachelors,Never-married,Craft-repair,1,0,50,0,0
29,Bachelors,Never-married,Adm-clerical,1,1,50,1,0
50,Assoc-voc,Married-civ-spouse,Prof-specialty,1,0,40,1,0
22,Some-college,Married-civ-spouse,Exec-managerial,1,1,40,1,0
17,12th,Never-married,Priv-house-serv,1,1,18,1,0
25,HS-grad,Married-civ-spouse,Transport-moving,1,0,50,1,0
35,Bachelors,Never-married,Exec-managerial,1,0,40,1,0
42,Some-college,Married-civ-spouse,Exec-managerial,1,0,50,1,1
45,Prof-school,Married-civ-spouse,Prof-specialty,1,0,60,1,1
28,HS-grad,Never-married,Other-service,1,1,60,1,0
71,7th-8th,Separated,other,2,0,15,1,0
34,HS-grad,Married-civ-spouse,Protective-serv,1,0,40,1,1
49,Masters,Married-civ-spouse,Exec-managerial,1,0,40,1,1
39,Some-college,Married-civ-spouse,Other-service,1,1,60,1,0
17,12th,Never-married,Other-service,1,1,25,1,0
20,9th,Never-married,Machine-op-inspct,1,1,40,1,0
53,HS-grad,Married-civ-spouse,Other-service,1,1,40,0,0
26,Assoc-voc,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
49,Bachelors,Never-married,Tech-support,1,1,40,0,1
57,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
40,Bachelors,Divorced,Exec-managerial,1,0,55,1,1
19,HS-grad,Never-married,Transport-moving,1,0,35,1,0
58,HS-grad,Widowed,Craft-repair,1,1,37,1,0
62,Masters,Married-civ-spouse,Prof-specialty,1,0,10,1,0
41,Some-college,Married-civ-spouse,Protective-serv,2,0,64,1,1
46,HS-grad,Married-spouse-absent,Handlers-cleaners,1,0,40,1,0
53,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,0,1
33,Bachelors,Never-married,Sales,1,0,40,1,0
58,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,1
30,Assoc-voc,Married-civ-spouse,Machine-op-inspct,1,0,40,1,1
27,HS-grad,Never-married,Handlers-cleaners,2,1,40,1,0
32,HS-grad,Never-married,Craft-repair,2,0,40,1,0
19,Some-college,Never-married,other,1,1,12,1,0
22,10th,Never-married,Other-service,2,1,40,1,0
56,Some-college,Married-civ-spouse,Farming-fishing,1,0,50,1,0
33,Some-college,Married-civ-spouse,Exec-managerial,1,0,50,1,1
36,HS-grad,Divorced,Other-service,1,1,40,1,0
29,Some-college,Married-civ-spouse,Protective-serv,2,0,40,1,0
32,HS-grad,Divorced,Adm-clerical,1,1,38,1,0
33,Bachelors,Divorced,Prof-specialty,1,1,40,1,0
20,Some-college,Never-married,Sales,1,1,25,1,0
51,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,1
52,Some-college,Married-civ-spouse,Transport-moving,1,0,30,1,0
64,10th,Married-civ-spouse,Transport-moving,1,0,50,1,0
33,Bachelors,Married-civ-spouse,Prof-specialty,1,0,45,1,1
38,Bachelors,Never-married,Adm-clerical,1,1,50,1,1
30,Bachelors,Married-civ-spouse,Prof-specialty,1,0,40,1,1
67,HS-grad,Married-civ-spouse,Craft-repair,1,0,15,0,0
37,Doctorate,Divorced,Prof-specialty,1,1,40,1,1
55,HS-grad,Divorced,Sales,1,1,37,1,0
25,Some-college,Never-married,Other-service,2,0,40,1,0
41,Bachelors,Never-married,Prof-specialty,2,1,40,1,0
31,Bachelors,Divorced,Tech-support,1,1,40,1,0
51,Some-college,Married-civ-spouse,Adm-clerical,1,1,40,1,1
